2024-08-06T11:54:40.038179445Z I0806 11:54:40.038058       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="131.59µs" userAgent="kube-probe/1.27" audit-ID="386ff43c-c35b-4087-ba8e-26caa5fffa7c" srcIP="10.10.110.11:40744" resp=200
2024-08-06T13:05:30.039945359Z I0806 13:05:30.039824       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="154.422µs" userAgent="kube-probe/1.27" audit-ID="a9c1475a-4d88-46bd-9b72-ad3750cecf56" srcIP="10.10.110.11:40108" resp=200
2024-08-06T13:05:30.042735605Z I0806 13:05:30.042657       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="3.686274ms" userAgent="kube-probe/1.27" audit-ID="f09e94a8-9543-48e5-bfa0-ad7a103fdf4f" srcIP="10.10.110.11:40102" resp=200
2024-08-06T13:05:30.782359655Z I0806 13:05:30.782268       1 httplog.go:131] "HTTP" verb="GET" URI="/apis" latency="1.610862ms" userAgent="" audit-ID="2e58a711-bb40-490f-bda9-fa679dfce5ac" srcIP="10.10.110.11:38614" resp=406
2024-08-06T13:05:30.812765455Z I0806 13:05:30.812635       1 httplog.go:131] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="29.441664ms" userAgent="" audit-ID="eec014a3-e30d-4619-a997-6f9c0af84239" srcIP="10.10.110.11:38614" resp=200
2024-08-06T13:05:31.681131736Z I0806 13:05:31.681062       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="12.657262ms" userAgent="Go-http-client/2.0" audit-ID="b2d465df-e06e-44bd-80d4-920b9b8c73f4" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:05:31.681151684Z E0806 13:05:31.681097       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="b2d465df-e06e-44bd-80d4-920b9b8c73f4"
2024-08-06T13:05:31.681331605Z E0806 13:05:31.681283       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:05:31.681379435Z I0806 13:05:31.681351       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.119438ms" userAgent="Go-http-client/2.0" audit-ID="c4ae41ab-db5a-4af1-8d79-d18f65d1c48f" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:05:31.681395366Z E0806 13:05:31.681364       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="c4ae41ab-db5a-4af1-8d79-d18f65d1c48f"
2024-08-06T13:05:31.681414251Z I0806 13:05:31.681396       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.092767ms" userAgent="Go-http-client/2.0" audit-ID="89de7bbb-2ed2-4855-a048-445e94475648" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:05:31.681421295Z E0806 13:05:31.681407       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="89de7bbb-2ed2-4855-a048-445e94475648"
2024-08-06T13:05:31.681634759Z E0806 13:05:31.681606       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:05:31.681661921Z E0806 13:05:31.681643       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:05:31.682248232Z E0806 13:05:31.682221       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:05:31.682328524Z I0806 13:05:31.682296       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="13.997852ms" userAgent="Go-http-client/2.0" audit-ID="cad0554a-bcd0-4bc6-87be-db2841f3e551" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:05:31.682353150Z E0806 13:05:31.682322       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="cad0554a-bcd0-4bc6-87be-db2841f3e551"
2024-08-06T13:05:31.682433813Z E0806 13:05:31.682402       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:05:31.682542669Z I0806 13:05:31.682516       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="14.111107ms" userAgent="Go-http-client/2.0" audit-ID="3f957889-d749-4306-b80a-3b9cc1802457" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:05:31.682551065Z E0806 13:05:31.682536       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="3f957889-d749-4306-b80a-3b9cc1802457"
2024-08-06T13:05:31.682929132Z E0806 13:05:31.682897       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:05:31.683664806Z E0806 13:05:31.683639       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:05:31.684805276Z E0806 13:05:31.684781       1 timeout.go:141] post-timeout activity - time-elapsed: 3.648022ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:05:31.687986935Z E0806 13:05:31.687949       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:05:31.689078743Z E0806 13:05:31.689044       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:05:31.691220091Z E0806 13:05:31.691167       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:05:31.693373140Z E0806 13:05:31.693319       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:05:31.695546638Z E0806 13:05:31.695494       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:05:31.696657242Z E0806 13:05:31.696609       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:05:31.697697003Z E0806 13:05:31.697654       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:05:31.698777009Z E0806 13:05:31.698736       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:05:31.700021096Z E0806 13:05:31.699972       1 timeout.go:141] post-timeout activity - time-elapsed: 18.543335ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:05:31.701120690Z E0806 13:05:31.701073       1 timeout.go:141] post-timeout activity - time-elapsed: 19.677033ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:05:31.702148447Z E0806 13:05:31.702104       1 timeout.go:141] post-timeout activity - time-elapsed: 19.760701ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:05:31.703288156Z E0806 13:05:31.703236       1 timeout.go:141] post-timeout activity - time-elapsed: 20.675514ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:05:34.356631461Z I0806 13:05:34.356519       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="3.840216ms" userAgent="" audit-ID="6fe45d94-cf85-476c-86f6-0fb648e3a55f" srcIP="10.10.110.11:38614" resp=304
2024-08-06T13:05:34.356750086Z I0806 13:05:34.356687       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="1.855886ms" userAgent="" audit-ID="ee6c8908-f47f-473f-a3e4-4b3c24168dd7" srcIP="10.10.110.11:38614" resp=304
2024-08-06T13:05:40.041104489Z I0806 13:05:40.040967       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="262.688µs" userAgent="kube-probe/1.27" audit-ID="7625eab7-663a-4fe7-8aee-6c8544b12c9f" srcIP="10.10.110.11:39460" resp=200
2024-08-06T13:05:40.042338567Z I0806 13:05:40.042280       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="2.788394ms" userAgent="kube-probe/1.27" audit-ID="91fb5100-8faa-49ad-b35c-0bc402857db8" srcIP="10.10.110.11:39452" resp=200
2024-08-06T13:05:50.039971309Z I0806 13:05:50.039829       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="255.494µs" userAgent="kube-probe/1.27" audit-ID="a7dbc312-61a8-4e5f-aa95-6456ccbf8992" srcIP="10.10.110.11:58260" resp=200
2024-08-06T13:05:50.042496173Z I0806 13:05:50.042405       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="3.838212ms" userAgent="kube-probe/1.27" audit-ID="16ab8e03-dad5-49f2-835e-2d70eabb7991" srcIP="10.10.110.11:58258" resp=200
2024-08-06T13:06:00.038647450Z I0806 13:06:00.038522       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="141.939µs" userAgent="kube-probe/1.27" audit-ID="7abff395-a0f7-4d2f-a645-c2927162b626" srcIP="10.10.110.11:44164" resp=200
2024-08-06T13:06:00.040094081Z I0806 13:06:00.040031       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="2.469669ms" userAgent="kube-probe/1.27" audit-ID="c399abb9-00e4-4d82-a35c-bdeb5d1ac350" srcIP="10.10.110.11:44148" resp=200
2024-08-06T13:06:01.692478862Z I0806 13:06:01.692383       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="21.271324ms" userAgent="Go-http-client/2.0" audit-ID="f6e1b3f0-d24c-4ecc-840b-08958ddfd01c" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:01.692507487Z E0806 13:06:01.692422       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="f6e1b3f0-d24c-4ecc-840b-08958ddfd01c"
2024-08-06T13:06:01.692571949Z E0806 13:06:01.692519       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:06:01.692596435Z I0806 13:06:01.692518       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="22.803246ms" userAgent="Go-http-client/2.0" audit-ID="7417e0a2-7509-4d97-80c8-050037b10e16" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:01.692608598Z E0806 13:06:01.692569       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="7417e0a2-7509-4d97-80c8-050037b10e16"
2024-08-06T13:06:01.692674463Z E0806 13:06:01.692636       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:06:01.696696754Z E0806 13:06:01.696648       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:06:01.698876063Z E0806 13:06:01.698828       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:06:01.699999993Z E0806 13:06:01.699949       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:06:01.701069830Z E0806 13:06:01.700976       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:06:01.701201750Z I0806 13:06:01.701131       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="31.364838ms" userAgent="Go-http-client/2.0" audit-ID="4f620ab6-6ce5-421d-9a3b-46b853200d42" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:01.701218241Z E0806 13:06:01.701163       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="4f620ab6-6ce5-421d-9a3b-46b853200d42"
2024-08-06T13:06:01.701268937Z E0806 13:06:01.701206       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:06:01.701404494Z E0806 13:06:01.701264       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:06:01.701455872Z I0806 13:06:01.701295       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="31.742203ms" userAgent="Go-http-client/2.0" audit-ID="72edcc97-000a-4434-99d1-f59003ae141d" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:01.701467173Z E0806 13:06:01.701315       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="72edcc97-000a-4434-99d1-f59003ae141d"
2024-08-06T13:06:01.701504183Z I0806 13:06:01.701436       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="30.952878ms" userAgent="Go-http-client/2.0" audit-ID="c2b306df-329d-4fa9-ba55-351432a59206" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:01.701540913Z E0806 13:06:01.701449       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="c2b306df-329d-4fa9-ba55-351432a59206"
2024-08-06T13:06:01.701562223Z E0806 13:06:01.701498       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:06:01.702722251Z E0806 13:06:01.702667       1 timeout.go:141] post-timeout activity - time-elapsed: 10.250202ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:01.703863493Z E0806 13:06:01.703802       1 timeout.go:141] post-timeout activity - time-elapsed: 11.260135ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:01.705816133Z E0806 13:06:01.705747       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:06:01.707049951Z E0806 13:06:01.706999       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:06:01.708147701Z E0806 13:06:01.708092       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:06:01.711392890Z E0806 13:06:01.711330       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:06:01.714817929Z E0806 13:06:01.714757       1 timeout.go:141] post-timeout activity - time-elapsed: 13.565703ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:01.715712734Z E0806 13:06:01.715662       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:06:01.716792911Z E0806 13:06:01.716742       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:06:01.719009591Z E0806 13:06:01.718953       1 timeout.go:141] post-timeout activity - time-elapsed: 17.619034ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:01.720219654Z E0806 13:06:01.720158       1 timeout.go:141] post-timeout activity - time-elapsed: 18.681617ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:10.036592083Z I0806 13:06:10.036453       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="247.93µs" userAgent="kube-probe/1.27" audit-ID="01f99f3c-a115-4a40-9362-ac29e2eaab74" srcIP="10.10.110.11:50878" resp=200
2024-08-06T13:06:10.037339479Z I0806 13:06:10.037262       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="1.744976ms" userAgent="kube-probe/1.27" audit-ID="0799b10c-758e-4cf6-8d74-05ace0bf1c42" srcIP="10.10.110.11:50880" resp=200
2024-08-06T13:06:20.039627092Z I0806 13:06:20.039506       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="221.219µs" userAgent="kube-probe/1.27" audit-ID="79a4bf7f-be0a-496c-b177-07dda6aebcf0" srcIP="10.10.110.11:47764" resp=200
2024-08-06T13:06:20.041397957Z I0806 13:06:20.041348       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="2.930823ms" userAgent="kube-probe/1.27" audit-ID="759879ab-5c21-45ef-ae2f-32656d166341" srcIP="10.10.110.11:47748" resp=200
2024-08-06T13:06:30.039903181Z I0806 13:06:30.039771       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="299.468µs" userAgent="kube-probe/1.27" audit-ID="94d0a91e-29c4-4117-9c5d-7813682a5d0d" srcIP="10.10.110.11:37870" resp=200
2024-08-06T13:06:30.042333837Z I0806 13:06:30.042254       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="3.541681ms" userAgent="kube-probe/1.27" audit-ID="cfbae1a2-830b-4a83-890a-ba1b42c9d040" srcIP="10.10.110.11:37860" resp=200
2024-08-06T13:06:30.780816636Z I0806 13:06:30.780675       1 httplog.go:131] "HTTP" verb="GET" URI="/apis" latency="1.441131ms" userAgent="" audit-ID="5ed764db-6e55-494c-be5e-e26622d1ca77" srcIP="10.10.110.11:38614" resp=406
2024-08-06T13:06:30.809987057Z I0806 13:06:30.809905       1 httplog.go:131] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="28.470215ms" userAgent="" audit-ID="e3cb9276-fe74-4b5d-9253-5116e92a376e" srcIP="10.10.110.11:38614" resp=200
2024-08-06T13:06:31.672684142Z I0806 13:06:31.672414       1 httplog.go:131] "HTTP" verb="GET" URI="/apis" latency="2.044224ms" userAgent="" audit-ID="89c67e8c-ff04-41b0-9904-5b65cbc04767" srcIP="10.10.110.11:38614" resp=406
2024-08-06T13:06:31.686491053Z I0806 13:06:31.686408       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="15.958708ms" userAgent="Go-http-client/2.0" audit-ID="714a9f0b-e22e-4489-b656-cc2cc9abfff2" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:31.686518365Z E0806 13:06:31.686439       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="714a9f0b-e22e-4489-b656-cc2cc9abfff2"
2024-08-06T13:06:31.686522983Z I0806 13:06:31.686453       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="15.814574ms" userAgent="Go-http-client/2.0" audit-ID="67a77646-869c-4c79-9ca7-1b6f412d5b2e" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:31.686533674Z E0806 13:06:31.686487       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="67a77646-869c-4c79-9ca7-1b6f412d5b2e"
2024-08-06T13:06:31.686538833Z E0806 13:06:31.686492       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:06:31.686621660Z E0806 13:06:31.686555       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:06:31.688051449Z I0806 13:06:31.688009       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="17.700327ms" userAgent="Go-http-client/2.0" audit-ID="1d18cdf5-68d7-4dc1-bbd2-e79d1a336862" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:31.688061408Z E0806 13:06:31.688035       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="1d18cdf5-68d7-4dc1-bbd2-e79d1a336862"
2024-08-06T13:06:31.688123726Z E0806 13:06:31.688093       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:06:31.688955262Z E0806 13:06:31.688919       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:06:31.689287942Z I0806 13:06:31.689256       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="18.64609ms" userAgent="Go-http-client/2.0" audit-ID="2c9e42d2-c5b9-4004-a104-bed2c0f28ea7" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:31.689322979Z E0806 13:06:31.689276       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="2c9e42d2-c5b9-4004-a104-bed2c0f28ea7"
2024-08-06T13:06:31.689332236Z E0806 13:06:31.689288       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:06:31.690381665Z E0806 13:06:31.690347       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:06:31.690725416Z I0806 13:06:31.690688       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="19.453238ms" userAgent="Go-http-client/2.0" audit-ID="5f6dc5a0-1841-43d1-81e8-6830bb1c6a38" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:06:31.690736647Z E0806 13:06:31.690704       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="5f6dc5a0-1841-43d1-81e8-6830bb1c6a38"
2024-08-06T13:06:31.690763398Z E0806 13:06:31.690735       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:06:31.691385006Z E0806 13:06:31.691349       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:06:31.693753163Z E0806 13:06:31.693723       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:06:31.695961167Z E0806 13:06:31.695901       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:06:31.697139039Z E0806 13:06:31.697102       1 timeout.go:141] post-timeout activity - time-elapsed: 10.624932ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:31.699156952Z E0806 13:06:31.699122       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http2: stream closed"}: http2: stream closed
2024-08-06T13:06:31.700318513Z E0806 13:06:31.700249       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:06:31.701411173Z E0806 13:06:31.701345       1 writers.go:131] apiserver was unable to write a fallback JSON response: http: Handler timeout
2024-08-06T13:06:31.702494095Z E0806 13:06:31.702424       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:06:31.704258959Z I0806 13:06:31.704191       1 httplog.go:131] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="30.261428ms" userAgent="" audit-ID="8d5c4503-842f-44d6-a9fd-1b65a44dc8a6" srcIP="10.10.110.11:38614" resp=200
2024-08-06T13:06:31.704728779Z E0806 13:06:31.704666       1 writers.go:131] apiserver was unable to write a fallback JSON response: http2: stream closed
2024-08-06T13:06:31.706366663Z E0806 13:06:31.706317       1 timeout.go:141] post-timeout activity - time-elapsed: 19.794626ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:31.707451378Z E0806 13:06:31.707400       1 timeout.go:141] post-timeout activity - time-elapsed: 19.329495ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:31.708596438Z E0806 13:06:31.708550       1 timeout.go:141] post-timeout activity - time-elapsed: 19.243572ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:31.709644273Z E0806 13:06:31.709602       1 timeout.go:141] post-timeout activity - time-elapsed: 18.871797ms, GET "/apis/custom.metrics.k8s.io/v1beta1" result: <nil>
2024-08-06T13:06:34.360898151Z I0806 13:06:34.360782       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="3.139799ms" userAgent="" audit-ID="e0fc8c5a-33b4-46bb-ba0d-42e468d57f75" srcIP="10.10.110.11:38614" resp=304
2024-08-06T13:06:34.361520320Z I0806 13:06:34.361401       1 httplog.go:131] "HTTP" verb="GET" URI="/openapi/v2" latency="3.801774ms" userAgent="" audit-ID="9c326dcb-fdfd-4570-b4b2-55f53510a0ca" srcIP="10.10.110.11:38614" resp=304
2024-08-06T13:06:40.036857363Z I0806 13:06:40.036731       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="193.687µs" userAgent="kube-probe/1.27" audit-ID="804c97fc-e8dd-4f4a-a30f-f7d46642a16d" srcIP="10.10.110.11:46696" resp=200
2024-08-06T13:06:40.037955093Z I0806 13:06:40.037905       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="2.022302ms" userAgent="kube-probe/1.27" audit-ID="17fd09d0-8831-44d3-8074-0005123cd26a" srcIP="10.10.110.11:46686" resp=200
2024-08-06T13:06:45.564387708Z I0806 13:06:45.564241       1 reflector.go:536] pkg/mod/k8s.io/client-go@v0.24.3/tools/cache/reflector.go:167: Watch close - *v1.ConfigMap total 11 items received
2024-08-06T13:06:50.040070319Z I0806 13:06:50.039951       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="249.483µs" userAgent="kube-probe/1.27" audit-ID="67dfe6bc-d1a8-4dcd-8b5d-7bbcc948febd" srcIP="10.10.110.11:58730" resp=200
2024-08-06T13:06:50.042946499Z I0806 13:06:50.042872       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="3.518196ms" userAgent="kube-probe/1.27" audit-ID="421ce0c7-0aec-42ee-9aab-14833c483ad0" srcIP="10.10.110.11:58722" resp=200
2024-08-06T13:07:00.041100182Z I0806 13:07:00.040961       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="233.222µs" userAgent="kube-probe/1.27" audit-ID="ee61cc6a-4b1d-4754-af9d-91f6b1e5d826" srcIP="10.10.110.11:37262" resp=200
2024-08-06T13:07:00.043581724Z I0806 13:07:00.043491       1 httplog.go:131] "HTTP" verb="GET" URI="/healthz" latency="3.565516ms" userAgent="kube-probe/1.27" audit-ID="336c7892-000f-49cc-b02c-b71860b806eb" srcIP="10.10.110.11:37254" resp=200
2024-08-06T13:07:01.684498992Z I0806 13:07:01.684420       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="12.991386ms" userAgent="Go-http-client/2.0" audit-ID="3856ce89-d1ae-4bb0-aec4-a9e2fa76a489" srcIP="10.10.110.11:38576" resp=200
2024-08-06T13:07:01.684523399Z E0806 13:07:01.684464       1 wrap.go:53] timeout or abort while handling: method=GET URI="/apis/custom.metrics.k8s.io/v1beta1" audit-ID="3856ce89-d1ae-4bb0-aec4-a9e2fa76a489"
2024-08-06T13:07:01.684528518Z E0806 13:07:01.684465       1 writers.go:118] apiserver was unable to write a JSON response: http: Handler timeout
2024-08-06T13:07:01.685721759Z E0806 13:07:01.685686       1 status.go:71] apiserver received an error that is not an metav1.Status: &errors.errorString{s:"http: Handler timeout"}: http: Handler timeout
2024-08-06T13:07:01.685994436Z E0806 13:07:01.685956       1 writers.go:118] apiserver was unable to write a JSON response: http2: stream closed
2024-08-06T13:07:01.686040613Z I0806 13:07:01.685981       1 panic.go:838] "HTTP" verb="GET" URI="/apis/custom.metrics.k8s.io/v1beta1" latency="14.486789ms" userAgent="Go-http-client/2.0" audit-ID="5e89365c-5aed-494e-a64c-04ec8040a99c" srcIP="10.10.110.11:38576" resp=200
